id,text,anger,fear,joy,sadness,surprise,language,processed_text
eng_train_track_a_00798,"I'm still sick, my nose is sore from blowing it all day, and it's wicked hot in the apartment.",0,1,0,1,0,eng,im still sick my nose is sore from blowing it all day and its wicked hot in the apartment
eng_train_track_a_00799,And that concludes this post of random news from my neck of the woods!,0,0,0,0,0,eng,and that concludes this post of random news from my neck of the woods
eng_train_track_a_00800,"This operation removed the interlocking tibial nail from within my right tibia, a long titanium rod which had done a marvellous job of holding my leg together after that awful accident but which was now superfluous, and also the prime suspect in my ongoing pain issues.",0,1,0,1,0,eng,this operation removed the interlocking tibial nail from within my right tibia a long titanium rod which had done a marvellous job of holding my leg together after that awful accident but which was now superfluous and also the prime suspect in my ongoing pain issues
eng_train_track_a_00801,"I showed the bouncer my face, the preferred method to keeping my exclusiveness intact since the tiny club's capacity was at its limit of 87: Once you were inside, you were given in-and-out privilege.",0,0,0,0,0,eng,i showed the bouncer my face the preferred method to keeping my exclusiveness intact since the tiny clubs capacity was at its limit of 87 once you were inside you were given inandout privilege
eng_train_track_a_00802,I was writing away.,0,0,1,0,0,eng,i was writing away
eng_train_track_a_00803,"I know in my brain I need to get it back, but I have to find a way to make it real again.",0,1,0,0,0,eng,i know in my brain i need to get it back but i have to find a way to make it real again
eng_train_track_a_00804,"Signet Ring No. 1: I was about 13-14, stupidly shaking my hand, and it flew off, into the gutter outside Forsbergs ' house on Glover Rd..",0,1,0,1,1,eng,signet ring no 1 i was about 1314 stupidly shaking my hand and it flew off into the gutter outside forsbergs house on glover rd
eng_train_track_a_00805,I was pretty disgusted.,1,1,0,0,0,eng,i was pretty disgusted
eng_train_track_a_00806,The top of the mattress comes up a little above my waist!,0,0,1,0,0,eng,the top of the mattress comes up a little above my waist
eng_train_track_a_00807,"But alas the humidity ruined it for us both after only 2 songs > > sigh < < Still I basically had one obvious wet spot the entire shift, which I didn't bother to do anything about other than flash to the entire club from stage by doing the splits on my back about 10 times over the course of the day.",0,0,1,1,0,eng,but alas the humidity ruined it for us both after only 2 songs sigh still i basically had one obvious wet spot the entire shift which i didnt bother to do anything about other than flash to the entire club from stage by doing the splits on my back about 10 times over the course of the day
eng_train_track_a_00808,"Later, the police find the child naked and bleeding on the floor.",1,1,0,1,1,eng,later the police find the child naked and bleeding on the floor
eng_train_track_a_00809,I did not live in a building with an apartment 3H.,0,0,0,0,1,eng,i did not live in a building with an apartment 3h
eng_train_track_a_00810,"But thank you for your offer A sudden tugging at his side made him spin, having to fight the instinct to let his hand fly out.",1,1,0,0,1,eng,but thank you for your offer a sudden tugging at his side made him spin having to fight the instinct to let his hand fly out
eng_train_track_a_00811,I grinned looking at the saddened Ceres from the corner of my eye.,0,0,1,0,0,eng,i grinned looking at the saddened ceres from the corner of my eye
eng_train_track_a_00812,An obvious answer jumps to mind as my eyes jump across skyscrapers.,0,0,0,0,0,eng,an obvious answer jumps to mind as my eyes jump across skyscrapers
eng_train_track_a_00813,I accidentally time travelled.,0,1,1,0,1,eng,i accidentally time travelled
eng_train_track_a_00814,It's not even a conscious thing.,0,0,0,0,1,eng,its not even a conscious thing
eng_train_track_a_00815,Nothing was touching it.,0,1,0,0,1,eng,nothing was touching it
eng_train_track_a_00816,i need to let what im feeling right now out before the hole in my chest is getting deeper.,0,1,0,1,0,eng,i need to let what im feeling right now out before the hole in my chest is getting deeper
eng_train_track_a_00817,"I freaked out and, eyes still closed, went back to bed.",0,1,0,0,1,eng,i freaked out and eyes still closed went back to bed
eng_train_track_a_00818,"My eyebrows raise as I smile, ` Ready for the second shot?",0,0,1,0,0,eng,my eyebrows raise as i smile ready for the second shot
eng_train_track_a_00819,"My knuckle still doesn't look good, and it hurts like hell when I make a fist.",0,1,0,1,0,eng,my knuckle still doesnt look good and it hurts like hell when i make a fist
eng_train_track_a_00820,My cheeks burned with fever.,0,1,0,0,0,eng,my cheeks burned with fever
eng_train_track_a_00821,Please feel free to comment any questions,0,0,1,0,0,eng,please feel free to comment any questions
eng_train_track_a_00822,I held him for a bit when he woke up in recovery and he fell right back asleep in my arms.,0,0,1,0,0,eng,i held him for a bit when he woke up in recovery and he fell right back asleep in my arms
eng_train_track_a_00823,"Went to my favorite bar, I'd told everyone I was going to be there during the week before and no-one turned up.",1,0,0,1,1,eng,went to my favorite bar id told everyone i was going to be there during the week before and noone turned up
eng_train_track_a_00824,I have a friend whose husband died last year.,0,0,0,1,0,eng,i have a friend whose husband died last year
eng_train_track_a_00825,I don't know... messages.,0,1,0,0,0,eng,i dont know messages
eng_train_track_a_00826,My arms shook.,0,1,0,0,0,eng,my arms shook
eng_train_track_a_00827,So we went to City Island where i was having my nails done.,0,0,1,0,0,eng,so we went to city island where i was having my nails done
eng_train_track_a_00828,"The only flicks I remember off my head were the bad ones, But I'm sure there were classics mixed in there, too.",0,0,0,1,0,eng,the only flicks i remember off my head were the bad ones but im sure there were classics mixed in there too
eng_train_track_a_00829,"I spent most of the day asleep in bed, and my throat hurts so much, it nearly killed me!",0,1,0,1,0,eng,i spent most of the day asleep in bed and my throat hurts so much it nearly killed me
eng_train_track_a_00830,she started hallucinating and thrashing around in the bathroom stall at one point.,0,1,0,1,1,eng,she started hallucinating and thrashing around in the bathroom stall at one point
eng_train_track_a_00831,and left my eyes to cry.,0,0,0,1,0,eng,and left my eyes to cry
eng_train_track_a_00832,They did the same thing come Mother's Day but guess what?,1,0,0,0,1,eng,they did the same thing come mothers day but guess what
eng_train_track_a_00833,We walk out to the dance floor and find two reasonably attractive girls and we each choose one to dance with.,0,0,1,0,0,eng,we walk out to the dance floor and find two reasonably attractive girls and we each choose one to dance with
eng_train_track_a_00834,"My shoulder, neck and wrist have started aching all the time.",0,1,0,1,0,eng,my shoulder neck and wrist have started aching all the time
eng_train_track_a_00835,We were going to blow that record away.,0,0,1,0,0,eng,we were going to blow that record away
eng_train_track_a_00836,my knee's are the only weight left keeping me up to abroad.,0,1,0,1,0,eng,my knees are the only weight left keeping me up to abroad
eng_train_track_a_00837,"Laughing about it, we went back up the beach to go home, when we heard a huge bang and saw a bright white flash up by where the houses were.",0,1,1,0,1,eng,laughing about it we went back up the beach to go home when we heard a huge bang and saw a bright white flash up by where the houses were
eng_train_track_a_00838,"Hawaiian is my first language, so not too bad considering.",0,0,1,0,0,eng,hawaiian is my first language so not too bad considering
eng_train_track_a_00839,"After getting all warm, I went and got my nails done.",0,0,1,0,0,eng,after getting all warm i went and got my nails done
eng_train_track_a_00840,"Long story short, we probably saw incoming meteorites with very steep angles of attack.",0,1,0,0,1,eng,long story short we probably saw incoming meteorites with very steep angles of attack
eng_train_track_a_00841,I had to keep my eyes closed for that time.,0,1,0,0,0,eng,i had to keep my eyes closed for that time
eng_train_track_a_00842,"""a woman is going to get an abortion.",0,1,0,1,1,eng,a woman is going to get an abortion
eng_train_track_a_00843,"My head was spinning as the smoke I gladly inhaled made its way to my lungs and on its way out, the rings easily dissipating into the cold air made me wonder about him for the tenth time on that night.",0,1,0,0,0,eng,my head was spinning as the smoke i gladly inhaled made its way to my lungs and on its way out the rings easily dissipating into the cold air made me wonder about him for the tenth time on that night
eng_train_track_a_00844,It won't close.,1,1,0,0,0,eng,it wont close
eng_train_track_a_00845,"The tears are prickling behind my eyes as I pull my jeans on and race downstairs.I find a pen and paper in the kitchen and in a hasty scrawl, I write out, `` Like I said, I can't do this.Sorry.See you at work.",0,1,0,1,0,eng,the tears are prickling behind my eyes as i pull my jeans on and race downstairsi find a pen and paper in the kitchen and in a hasty scrawl i write out like i said i cant do thissorrysee you at work
